anios_esc,ingocup,hrsocup,clase2
6,0,0,4
0,0,0,0
6,0,0,1
9,8600,40,1
12,9460,72,1
6,0,0,4
17,0,0,4
0,0,0,0
15,6450,48,1
9,6450,48,1
18,16000,60,1
11,0,0,4
0,0,0,0
16,0,0,4
18,0,0,4
9,0,48,1
0,0,0,0
9,6450,48,1
9,0,66,1
9,0,32,1
12,0,0,4
0,0,0,0
10,2580,30,1
16,0,48,1
8,10750,48,1
12,0,40,1
0,0,0,0
6,10750,53,1
14,0,35,1
13,0,0,4
0,0,0,0
9,7740,56,1
9,15050,40,1
0,0,0,0
14,0,0,4
18,0,0,1
13,0,0,4
15,0,30,1
12,0,54,1
5,0,0,4
0,0,0,0
0,0,0,0
17,0,0,4
4,0,56,1
12,9460,48,1
0,0,0,0
9,0,0,4
17,0,40,1
0,0,0,0
3,0,0,3
5,5160,48,1
9,7000,64,1
0,0,0,0
11,0,0,4
14,2580,16,1
99,7740,48,1
12,0,48,1
0,0,0,0
0,0,0,0
0,0,0,0
9,3440,30,1
11,0,0,4
0,0,0,0
9,0,18,1
15,0,0,3
9,0,48,1
6,12000,84,1
9,21000,84,1
12,12900,72,1
12,0,60,1
16,0,48,1
12,19350,42,1
8,0,0,4
6,387,0,1
13,10000,40,1
12,9460,24,1
3,0,0,4
4,0,0,4
12,8600,46,1
0,0,0,4
6,0,63,1
0,0,0,0
16,0,0,2
17,0,0,4
17,2000,14,1
10,0,0,3
9,0,32,1
0,0,0,0
8,0,0,4
9,0,45,1
11,0,45,1
0,0,0,4
9,17200,55,1
14,12470,48,1
18,9000,40,1
0,0,0,0
0,0,0,0
12,3870,48,1
8,0,0,4
17,0,40,1
5,0,0,4
17,14000,60,1
12,0,0,4
3,0,0,4
12,0,72,1
3,0,0,4
11,0,0,4
9,9030,48,1
6,6450,35,1
6,0,34,1
0,12900,40,1
9,0,0,1
0,0,0,4
6,430,6,1
6,0,36,1
16,0,35,1
10,0,0,4
6,0,45,1
6,0,0,4
10,7500,70,1
4,1720,16,1
9,5590,48,1
0,0,0,0
12,0,60,1
12,6450,44,1
0,0,0,0
0,0,0,0
12,9030,48,1
6,0,0,4
0,0,0,0
9,0,0,2
6,0,0,3
9,7740,54,1
5,0,0,4
0,0,24,1
6,0,0,4
9,0,0,3
99,0,0,1
6,0,36,1
12,0,0,4
10,12900,56,1
9,0,48,1
14,0,20,1
17,0,0,2
12,10320,50,1
17,20800,40,1
2,0,0,4
11,2580,38,1
0,0,0,0
12,3440,42,1
0,0,0,0
9,6450,48,1
1,6223,36,1
17,8000,40,1
0,0,0,0
4,6450,56,1
12,9159,48,1
0,0,0,0
9,21500,45,1
9,6000,48,1
0,0,0,0
6,0,0,4
4,3870,50,1
9,0,50,1
9,0,40,1
6,0,39,1
0,0,0,0
0,0,0,0
6,0,0,4
17,0,40,1
0,0,78,1
17,18000,33,1
12,0,0,3
6,0,0,4
16,0,60,1
6,0,51,1
12,0,0,1
12,12000,60,1
12,5000,112,1
3,0,0,4
0,0,0,0
9,7740,72,1
16,0,30,1
12,0,0,2
7,300,30,1
6,0,0,3
16,0,36,1
0,0,0,0
6,0,48,1
17,0,40,1
8,3870,24,1
6,0,0,4
0,0,0,0
6,0,0,4
15,0,45,1
0,0,0,0
16,0,35,1
8,0,0,4
9,5160,48,1
9,15450,48,1
9,0,0,3
0,0,0,0
6,0,70,1
15,10000,30,1
8,0,0,4
12,0,72,1
9,8600,48,1
6,8800,48,1
12,6020,84,1
11,8400,36,1
15,0,15,1
0,6450,12,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12,8600,41,1
9,0,96,1
11,6020,25,1
12,4000,48,1
0,0,0,0
17,8600,50,1
17,0,45,1
6,6450,24,1
6,3010,35,1
0,0,0,0
12,10750,48,1
3,0,45,1
6,0,0,4
11,9460,50,1
11,20000,40,1
11,0,0,4
12,0,36,1
0,0,0,0
10,0,48,1
17,2580,36,1
12,0,48,1
10,18060,24,1
12,0,45,1
7,0,0,3
11,0,0,4
12,6450,45,1
6,6000,70,1
12,0,0,3
6,3900,49,1
12,10750,40,1
9,0,40,1
9,0,0,3
0,6000,65,1
6,7740,40,1
4,0,0,4
0,0,0,0
13,0,0,4
12,0,24,1
6,0,36,1
17,0,50,1
12,8600,30,1
17,8170,48,1
6,0,0,4
2,2083,48,1
0,0,0,0
12,0,40,1
9,0,0,4
12,6450,48,1
13,0,0,4
0,0,0,0
0,0,0,0
12,13000,48,1
17,22000,0,1
0,0,0,4
6,10750,50,1
6,6450,84,1
9,7740,6,1
9,0,0,3
11,8600,48,1
0,0,0,0
0,0,0,0
13,8000,60,1
0,0,0,0
0,0,30,1
9,6450,46,1
9,0,51,1
2,0,0,2
7,0,0,4
16,0,0,4
9,14190,60,1
9,0,66,1
12,3612,10,1
12,25800,42,1
0,0,0,0
6,10750,56,1
9,0,0,4
9,1800,48,1
0,0,40,1
14,0,0,4
0,0,0,0
5,0,0,4
10,0,0,4
0,0,0,4
16,0,54,1
12,22000,35,1
4,4300,8,1
1,6450,42,1
9,0,0,3
6,19350,72,1
10,0,0,4
6,650,48,1
0,0,0,0
12,0,0,4
7,7740,42,1
6,0,0,4
11,9460,18,1
12,0,40,1
6,8600,48,1
12,12900,60,1
0,0,0,0
9,10500,56,1
9,7000,40,1
16,0,0,3
5,5160,21,1
11,0,49,1
12,12900,48,1
0,0,0,0
9,3440,48,1
0,0,0,0
9,0,0,4
8,8600,48,1
7,5160,40,1
13,0,0,4
0,0,0,0
12,0,0,4
16,16000,44,1
6,0,0,4
9,0,0,4
0,0,36,1
18,0,40,1
7,4300,45,1
6,0,0,4
8,0,0,4
9,3225,35,1
12,0,0,2
0,0,0,0
11,0,0,4
9,0,0,1
9,0,0,4
13,0,0,4
9,0,0,3
3,0,52,1
6,0,63,1
0,0,0,0
12,0,0,4
3,0,55,1
9,8600,48,1
9,6450,48,1
16,17200,0,1
18,24000,60,1
9,11180,50,1
11,0,30,1
12,10750,30,1
6,0,0,4
12,7200,0,1
8,0,0,4
12,0,0,4
9,12470,40,1
12,0,0,4
12,7310,45,1
12,6450,45,1
12,9000,0,1
17,0,45,1
17,12900,40,1
0,0,0,0
6,0,60,1
15,19350,40,1
17,0,0,3
9,7740,4,1
17,0,56,1
9,6450,48,1
6,8600,40,1
12,0,40,1
7,0,48,1
3,0,0,4
8,0,0,4
12,0,60,1
1,0,30,1
12,28000,40,1
9,9460,56,1
11,30000,84,1
9,5160,45,1
0,0,0,0
6,0,0,4
9,0,48,1
0,0,0,0
12,14000,24,1
9,0,0,4
0,0,0,0
0,0,0,0
5,3870,48,1
9,3225,27,1
0,0,96,1
16,10000,40,1
10,3440,48,1
0,0,0,0
12,0,48,1
17,19350,54,1
17,0,48,1
16,12900,45,1
9,10750,52,1
10,0,0,1
12,0,0,4
9,2580,15,1
0,0,0,0
17,0,40,1
6,2150,14,1
17,40000,45,1
0,0,0,0
9,0,0,3
17,9890,48,1
1,0,0,2
4,0,0,4
13,0,0,3
9,2500,42,1
0,0,0,0
11,16001,40,1
17,10000,46,1
0,0,0,0
9,17200,36,1
9,3870,54,1
8,0,0,4
0,0,0,0
4,5160,36,1
0,0,0,4
11,21500,45,1
17,14000,35,1
9,2580,24,1
10,0,0,4
13,0,0,3
5,0,0,4
6,4300,19,1
16,0,19,1
12,18000,48,1
0,0,0,0
9,0,60,1
7,0,0,4
11,10750,30,1
14,0,0,3
16,0,48,1
17,0,0,1
9,12900,61,1
0,0,0,0
17,0,0,4
0,0,0,0
17,8000,48,1
9,0,0,4
9,0,0,3
0,0,0,0
8,0,0,4
16,50000,48,1
15,12900,51,1
0,0,0,0
9,6880,48,1
9,0,0,4
12,4000,48,1
9,9000,56,1
2,0,0,4
12,4300,40,1
6,10000,40,1
0,0,0,0
6,0,63,1
6,7740,15,1
14,0,0,4
9,10750,48,1
0,0,0,0
6,0,0,4
17,12000,51,1
9,8600,45,1
17,0,40,1
9,7600,35,1
3,0,56,1
6,0,0,4
6,19600,45,1
10,0,0,4
15,0,32,1
0,0,0,0
12,0,60,1
12,8000,48,1
8,0,0,4
10,0,0,4
12,10000,40,1
9,0,0,3
9,5000,42,1
9,0,51,1
0,0,0,0
6,15480,48,1
7,0,0,4
12,10320,40,1
12,0,0,1
0,0,0,0
6,0,0,4
4,0,0,4
5,0,0,4
12,11000,55,1
2,0,0,4
7,0,0,4
16,15000,40,1
9,8600,45,1
9,6450,48,1
17,17200,84,1
8,0,0,4
12,6000,105,1
10,0,0,4
9,6450,48,1
9,6450,46,1
5,0,0,4
0,0,0,0
17,13800,40,1
12,0,48,1
10,0,0,2
0,0,0,0
6,0,36,1
0,0,0,0
12,0,50,1
0,0,0,0
12,8000,40,1
0,0,0,0
8,0,0,4
6,4515,21,1
12,21500,44,1
12,0,0,4
15,76200,42,1
0,0,0,0
18,0,40,1
0,0,0,4
0,0,0,0
0,0,15,1
12,8000,65,1
9,8600,57,1
12,6450,56,1
18,0,68,1
8,25800,96,1
9,8600,47,1
12,6020,48,1
9,10750,48,1
17,0,0,2
9,7740,40,1
9,6450,54,1
0,0,0,0
12,7740,44,1
12,8600,48,1
12,0,0,4
12,0,0,3
14,0,0,4
9,9890,48,1
10,0,0,3
0,0,0,3
9,12000,32,1
0,0,20,1
5,0,0,4
12,12900,44,1
6,750,20,1
12,0,32,1
12,12000,48,1
0,0,0,0
9,6450,49,1
2,11180,50,1
6,0,56,1
7,0,0,4
0,0,0,0
9,0,0,2
11,0,0,4
10,0,0,4
12,20000,48,1
9,0,46,1
12,25800,72,1
7,0,0,4
12,11200,80,1
12,17200,58,1
0,0,0,0
9,7740,50,1
8,10000,24,1
13,25800,40,1
9,13800,48,1
0,0,0,0
4,8600,48,1
18,0,56,1
13,0,0,4
7,0,48,1
8,0,0,4
9,8600,45,1
9,0,0,4
4,0,0,3
5,0,0,4
9,5160,42,1
6,4644,60,1
9,5160,24,1
5,0,0,4
0,0,0,0
9,0,40,1
0,0,0,0
6,0,64,1
12,0,0,1
13,21500,48,1
0,0,0,0
8,0,0,4
12,0,50,1
18,0,0,4
15,0,0,4
9,7500,42,1
12,30100,84,1
7,0,24,1
8,0,0,4
9,0,72,1
12,7740,48,1
16,0,0,4
4,8600,56,1
13,0,0,4
0,0,0,0
17,4300,24,1
12,11180,46,1
0,0,0,4
0,6000,25,1
5,0,0,4
12,7740,40,1
7,0,0,4
9,9000,77,1
16,10000,40,1
9,12000,45,1
6,0,49,1
9,4500,48,1
11,0,0,3
16,0,0,4
5,0,0,4
12,10000,45,1
9,10750,48,1
9,0,0,4
9,5160,47,1
6,0,40,1
0,0,0,0
0,0,0,0
12,6450,60,1
7,0,0,4
17,7600,50,1
0,0,0,0
10,9460,46,1
15,0,57,1
12,0,0,4
8,0,91,1
9,0,60,1
9,0,42,1
9,0,48,1
17,10000,46,1
0,0,0,0
0,0,0,0
4,0,0,4
14,0,0,4
9,0,48,1
17,6450,25,1
12,19350,0,1
1,0,0,3
9,17200,30,1
9,9890,48,1
15,0,45,1
16,15050,60,1
9,0,54,1
8,0,0,4
6,0,84,1
14,0,24,1
12,6000,50,1
17,23333,25,1
9,6000,40,1
13,0,16,1
17,25800,28,1
7,0,0,4
17,5000,72,1
6,0,0,4
12,5160,45,1
17,0,0,4
9,7740,46,1
12,12000,60,1
6,0,48,1
16,14000,30,1
9,8000,60,1
8,0,0,4
0,0,0,0
11,5375,40,1
16,0,40,1
9,15050,84,1
8,0,0,4
9,0,40,1
0,0,0,0
11,10000,30,1
7,0,0,4
17,4300,30,1
12,16000,50,1
12,0,45,1
11,7740,46,1
6,0,0,4
6,0,0,4
12,0,56,1
16,0,0,4
0,8600,16,1
12,0,50,1
9,12900,36,1
12,0,54,1
17,0,35,1
0,0,0,0
6,2500,28,1
11,8600,48,1
18,0,35,1
9,0,0,4
10,6020,54,1
0,0,0,0
17,6450,36,1
12,17200,32,1
6,0,0,3
12,10750,45,1
6,0,56,1
9,0,0,4
0,0,0,0
11,6880,46,1
8,6450,42,1
6,0,0,4
6,0,0,4
12,0,0,4
7,0,0,4
9,5676,43,1
6,9030,48,1
6,0,0,4
9,10750,48,1
6,6880,46,1
6,3225,18,1
9,7740,60,1
0,0,0,0
0,0,0,0
7,0,0,4
12,0,0,4
9,3440,24,1
10,8310,48,1
16,0,48,1
8,0,0,4
9,215,1,1
8,8000,52,1
0,0,0,0
12,0,0,2
9,4730,54,1
6,0,56,1
17,0,0,4
12,0,0,4
12,15050,60,1
16,0,0,4
10,0,30,1
0,0,0,0
6,8600,60,1
5,0,0,4
17,10000,98,1
10,0,0,4
3,4730,42,1
9,8600,60,1
0,0,0,0
0,0,0,0
9,0,84,1
0,0,48,1
9,0,45,1
5,15050,46,1
9,0,40,1
15,6000,72,1
8,0,0,4
11,0,0,3
0,0,0,0
3,6450,24,1
9,2580,35,1
17,0,0,4
0,0,0,0
5,0,0,4
3,0,24,1
6,4000,48,1
10,0,0,4
8,0,0,4
0,0,0,0
14,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12,0,46,1
9,0,0,4
9,0,0,4
17,215000,50,1
12,0,72,1
12,7740,45,1
8,1720,24,1
10,0,0,4
12,0,48,1
15,0,0,4
17,0,42,1
6,12900,56,1
15,10000,0,1
9,0,66,1
0,0,0,0
12,4300,32,1
12,12900,48,1
0,0,0,0
7,6000,80,1
7,0,0,4
16,10750,40,1
6,0,0,4
12,0,44,1
9,0,0,2
6,0,8,1
12,7000,48,1
9,6450,51,1
16,0,50,1
16,0,40,1
17,0,0,1
16,17200,77,1
10,0,0,4
12,6000,40,1
3,0,0,4
9,15050,48,1
9,0,0,3
12,6450,15,1
9,2580,17,1
16,6450,42,1
12,5590,52,1
12,8900,40,1
12,5590,30,1
15,7000,84,1
7,0,0,4
9,12470,48,1
17,0,60,1
21,12000,30,1
9,2100,68,1
6,0,0,4
0,0,0,0
0,0,0,0
5,0,0,4
0,0,0,0
6,7740,55,1
12,10320,52,1
12,0,72,1
12,0,0,4
0,0,0,0
6,0,0,4
17,12900,30,1
0,0,0,0
9,0,0,4
0,0,0,0
0,0,0,0
6,0,0,4
9,8400,48,1
12,0,54,1
9,7740,45,1
16,0,56,1
6,0,0,4
6,7740,45,1
16,5500,30,1
13,0,0,4
8,0,0,4
9,0,0,4
9,5160,45,1
10,0,0,4
5,0,0,4
9,0,72,1
6,0,0,2
6,0,0,4
6,0,0,4
9,0,54,1
0,0,0,0
9,0,48,1
12,11000,0,1
6,292,36,1
9,0,44,1
9,12900,20,1
6,4500,70,1
2,0,0,4
17,6000,48,1
17,30000,46,1
6,0,58,1
6,6450,51,1
0,0,0,0
12,0,50,1
13,0,48,1
8,0,0,4
12,13800,40,1
12,0,0,4
2,0,0,3
6,8600,64,1
9,8600,30,1
3,9000,84,1
5,0,0,4
16,0,40,1
14,7600,40,1
9,21500,46,1
10,0,0,4
0,0,0,0
9,0,48,1
12,0,60,1
17,0,40,1
5,0,0,4
12,12900,22,1
17,0,45,1
9,6450,72,1
0,0,0,0
6,4085,53,1
6,0,84,1
12,0,60,1
7,0,0,4
0,0,0,0
17,0,52,1
10,0,0,3
9,8170,50,1
0,0,0,0
10,8600,50,1
5,0,0,4
0,0,0,0
12,0,0,4
6,7740,48,1
17,20000,40,1
5,5160,48,1
11,0,0,4
6,0,0,4
12,0,0,3
12,0,48,1
16,16000,35,1
0,0,0,0
6,10320,50,1
9,6450,47,1
13,0,72,1
6,6020,72,1
0,0,0,0
4,0,0,4
8,0,0,4
12,0,48,1
0,0,0,0
0,0,0,0
11,8600,48,1
12,6450,40,1
0,0,0,0
0,0,0,0
14,0,20,1
9,0,0,4
17,34400,45,1
1,0,0,1
12,18000,0,1
12,0,48,1
11,0,54,1
9,9890,40,1
11,12000,48,1
9,0,56,1
8,0,0,4
9,0,40,1
0,0,0,0
0,0,0,0
2,2580,12,1
12,1720,84,1
10,0,15,1
0,0,0,0
16,0,0,4
0,0,0,0
16,0,45,1
4,5160,42,1
9,6450,48,1
0,0,0,4
12,0,45,1
17,30000,44,1
9,16666,46,1
0,0,0,0
17,15000,46,1
9,0,56,1
10,3225,27,1
0,0,0,0
17,14400,35,1
9,6880,0,1
5,6020,49,1
0,0,0,0
0,0,0,0
9,7310,60,1
0,0,0,0
0,0,0,0
12,0,0,4
0,0,0,0
12,9030,27,1
12,10000,46,1
6,0,0,4
17,0,46,1
9,0,58,1
11,0,48,1
16,0,60,1
4,0,0,3
14,0,0,4
12,7310,47,1
7,5160,70,1
9,1720,10,1
12,8000,40,1
11,0,0,4
9,0,0,4
14,0,0,4
11,8500,56,1
0,0,0,0
12,0,58,1
6,0,0,4
0,0,0,0
9,0,0,4
17,25800,50,1
0,0,0,0
1,8600,48,1
99,22500,46,1
6,12900,45,1
9,17200,63,1
9,4644,36,1
17,10000,50,1
16,0,0,4
11,7740,40,1
11,1720,48,1
12,0,0,3
9,7740,54,1
11,0,0,3
9,15050,63,1
12,12900,45,1
9,0,0,2
6,0,56,1
12,9030,50,1
0,0,0,0
6,16000,48,1
17,15000,46,1
10,0,0,4
3,5160,44,1
12,0,48,1
4,0,0,4
12,5160,48,1
10,12900,45,1
0,0,0,0
6,0,0,3
17,0,42,1
12,16000,0,1
0,0,0,0
12,0,0,4
12,10750,48,1
0,0,0,0
9,6450,48,1
14,0,56,1
12,0,56,1
12,0,0,2
2,0,0,3
12,7310,48,1
12,6880,40,1
12,0,0,4
6,8600,48,1
0,0,0,0
16,12900,50,1
0,0,0,0
17,0,60,1
0,0,0,0
0,7500,42,1
17,0,48,1
9,0,60,1
0,0,0,4
16,10460,48,1
9,15050,46,1
0,0,0,0
17,0,0,4
12,7740,8,1
7,0,40,1
12,0,48,1
0,0,0,0
0,0,0,0
6,10750,40,1
6,860,8,1
12,10320,11,1
12,0,0,4
9,0,49,1
11,0,0,3
9,0,0,4
1,4167,30,1
15,12000,40,1
17,0,0,4
0,0,0,0
16,0,25,1
16,8600,40,1
0,0,0,0
11,0,0,4
0,0,0,0
8,8600,46,1
9,0,0,4
9,0,0,4
0,0,0,0
18,0,48,1
2,10750,20,1
2,0,0,4
13,0,0,4
12,0,35,1
12,16000,48,1
9,6450,48,1
6,0,0,4
15,12900,50,1
16,0,46,1
9,10750,46,1
12,0,40,1
0,0,0,0
0,0,0,0
6,0,0,4
0,0,0,0
14,0,28,1
17,20000,60,1
7,0,0,4
17,11600,40,1
0,0,0,0
9,12000,40,1
4,0,66,1
14,0,40,1
0,0,0,0
14,12040,67,1
18,0,40,1
6,0,0,4
18,0,0,1
9,11600,0,1
12,0,40,1
10,0,0,3
9,0,25,1
12,7740,0,1
17,8600,70,1
0,0,0,0
9,6880,45,1
10,0,0,4
0,0,40,1
17,0,0,4
18,0,48,1
13,12000,66,1
6,7500,56,1
12,5160,30,1
0,0,0,0
17,20000,40,1
9,5160,48,1
17,0,0,3
0,0,0,0
9,0,48,1
2,0,0,4
9,0,48,1
9,6880,45,1
6,0,45,1
9,4300,50,1
17,0,24,1
6,6000,42,1
0,6000,49,1
0,0,0,0
6,0,36,1
12,5160,48,1
0,0,0,0
16,0,54,1
12,0,0,4
0,0,0,0
9,0,40,1
0,0,0,0
9,12900,56,1
9,0,0,4
8,0,0,4
12,24940,60,1
0,0,0,0
9,10000,40,1
0,0,0,4
12,6880,47,1
7,0,0,4
0,0,0,0
6,0,30,1
0,0,0,0
0,0,0,0
17,0,0,4
9,7740,60,1
9,0,40,1
16,0,0,4
6,0,0,4
7,6450,30,1
6,2580,16,1
8,1000,60,1
12,0,46,1
0,0,0,0
9,15000,48,1
9,7740,30,1
0,0,0,0
9,0,21,1
12,0,0,3
0,0,0,0
0,0,0,0
9,12900,45,1
9,5600,72,1
0,0,0,0
6,0,0,4
9,6450,42,1
0,0,0,0
9,8600,48,1
0,0,0,0
12,12900,60,1
0,12900,45,1
9,0,40,1
12,1935,21,1
17,0,0,4
9,0,84,1
0,0,0,2
12,12900,56,1
7,0,0,4
9,6450,56,1
17,0,72,1
9,6880,18,1
12,0,40,1
9,4300,60,1
12,6450,54,1
17,20000,45,1
9,6000,48,1
23,0,40,1
0,0,0,0
9,0,0,4
12,20000,84,1
9,10320,89,1
2,0,0,2
8,0,0,4
0,0,0,0
6,0,0,4
11,3870,42,1
3,0,70,1
12,0,45,1
17,0,18,1
9,13330,45,1
0,0,0,0
0,0,36,1
16,0,0,3
0,0,0,0
0,0,0,0
0,0,0,0
18,50000,35,1
6,0,0,2
12,8000,44,1
17,14000,56,1
0,0,0,0
3,0,0,3
12,6450,25,1
9,0,60,1
2,1935,27,1
9,0,0,4
0,0,0,0
0,0,0,0
0,0,0,0
6,5000,36,1
12,0,0,2
15,0,0,4
0,0,0,0
0,0,0,0
9,4300,42,1
4,0,20,1
9,10750,45,1
5,833,36,1
17,13600,37,1
0,0,0,0
9,15050,50,1
9,5800,48,1
8,0,0,4
9,0,60,1
3,0,0,4
15,6235,48,1
9,0,55,1
9,0,0,4
9,1935,9,1
9,0,36,1
11,0,91,1
0,0,0,0
6,6450,30,1
9,13760,44,1
0,0,0,0
6,8600,49,1
11,0,45,1
12,12900,72,1
12,12900,78,1
0,0,0,0
0,0,0,0
10,0,36,1
12,0,36,1
16,18490,45,1
9,0,0,4
6,0,0,2
12,0,48,1
6,6880,36,1
7,0,0,4
10,1075,48,1
0,0,0,0
9,5160,33,1
5,0,0,4
14,0,21,1
9,0,48,1
6,0,4,1
9,0,0,2
0,0,0,0
12,9030,48,1
2,0,0,4
0,0,0,0
0,0,0,0
12,0,50,1
0,860,16,1
5,0,0,4
0,0,0,0
12,0,48,1
0,0,0,0
6,0,0,4
0,0,0,0
2,0,0,4
9,0,0,4
17,10750,48,1
12,7525,0,1
9,0,48,1
9,12384,60,1
8,0,0,4
0,0,0,0
6,8600,42,1
12,8170,48,1
0,6020,42,1
9,10750,63,1
9,5160,48,1
8,0,30,1
13,0,0,4
6,15480,84,1
15,16000,40,1
9,0,48,1
9,0,48,1
0,0,0,0
9,15050,9,1
9,0,48,1
17,15000,70,1
8,0,0,3
7,0,66,1
6,0,0,2
17,7500,44,1
6,7310,56,1
15,5160,24,1
5,2150,0,1
12,7310,48,1
4,34400,84,1
12,0,0,4
0,0,0,0
12,0,40,1
9,10750,55,1
16,18000,46,1
9,1720,30,1
12,0,0,3
6,0,0,3
12,7500,50,1
0,0,0,0
12,12040,44,1
6,0,0,3
9,0,36,1
0,0,0,0
7,0,0,3
11,10800,80,1
9,0,0,4
8,0,51,1
6,0,0,4
0,0,0,0
0,0,0,0
16,10000,72,1
0,0,0,0
12,0,0,1
9,1290,10,1
12,0,50,1
9,15000,70,1
12,30100,48,1
8,0,0,4
10,0,0,3
0,0,0,0
9,6450,20,1
20,0,0,4
0,2720,32,1
6,2580,5,1
0,0,0,0
9,0,46,1
12,6450,45,1
17,12000,75,1
16,12900,66,1
11,6450,30,1
0,0,0,0
18,14000,50,1
0,0,0,0
12,0,60,1
16,7740,60,1
10,0,0,4
12,0,66,1
0,0,0,0
17,5000,48,1
0,0,0,0
9,16340,61,1
0,0,0,0
11,9000,54,1
19,12900,20,1
6,0,36,1
12,10750,30,1
12,0,0,4
8,0,0,4
11,0,0,2
12,15000,56,1
12,0,48,1
0,3440,32,1
6,0,42,1
0,0,0,0
16,0,40,1
12,1290,10,1
12,8600,44,1
0,0,0,0
16,2400,51,1
12,0,48,1
6,12900,45,1
17,0,0,4
9,8600,42,1
6,0,54,1
16,0,60,1
9,17200,58,1
9,12040,50,1
8,0,0,4
8,3440,26,1
0,0,0,0
17,0,37,1
6,6450,40,1
12,18000,70,1
12,9890,42,1
14,0,0,4
0,0,0,0
0,0,0,0
7,0,0,4
0,0,0,0
12,0,0,4
0,0,0,0
0,0,0,4
12,15050,15,1
0,0,0,0
9,9000,48,1
9,8600,45,1
17,0,84,1
6,0,0,4
12,6450,60,1
16,0,50,1
0,0,0,0
0,0,0,0
9,6450,18,1
6,30000,48,1
16,0,0,3
18,0,37,1
3,7740,46,1
12,0,91,1
9,3870,27,1
6,0,0,4
10,0,0,3
0,0,0,0
6,9030,44,1
12,9000,56,1
6,0,0,4
8,0,0,4
11,0,0,1
17,0,30,1
6,1875,41,1
0,0,0,0
6,8600,44,1
5,0,0,3
0,0,0,0
12,0,0,2
5,0,0,4
16,0,40,1
11,17200,48,1
0,0,0,0
9,8600,24,1
9,17200,48,1
10,0,0,4
12,7740,40,1
16,17200,40,1
18,0,40,1
15,6450,56,1
10,0,0,4
12,21500,48,1
9,0,45,1
12,0,51,1
6,0,0,1
17,1000,40,1
12,8600,48,1
12,0,84,1
9,20640,60,1
18,0,0,1
9,0,0,4
9,7740,48,1
0,0,0,0
0,0,42,1
17,4300,18,1
18,0,35,1
16,17200,45,1
9,0,48,1
14,10750,45,1
16,11000,40,1
0,0,0,0
12,5375,40,1
0,0,0,0
14,0,0,4
12,0,58,1
12,7000,0,1
9,0,0,4
12,7800,56,1
17,40000,54,1
10,22360,55,1
12,5000,54,1
15,8600,70,1
6,6000,14,1
6,0,0,4
0,0,0,0
5,0,0,3
0,0,0,0
12,0,20,1
9,0,0,4
9,6450,58,1
15,16000,67,1
0,0,0,0
16,0,25,1
10,0,0,4
9,15050,32,1
0,0,0,0
16,0,48,1
14,0,0,4
3,17200,46,1
0,0,0,0
12,0,27,1
7,0,66,1
17,0,48,1
6,12900,72,1
12,8000,60,1
9,0,54,1
17,0,48,1
9,25800,36,1
11,3870,35,1
12,0,25,1
0,0,0,0
17,8600,48,1
0,0,0,0
0,0,0,0
8,0,0,4
16,12900,48,1
13,0,0,4
13,0,0,3
6,6880,47,1
0,0,0,0
9,0,0,1
0,3440,0,1
7,0,0,4
12,8600,24,1
8,0,0,4
16,6223,56,1
16,9460,59,1
15,18060,42,1
0,0,0,0
0,0,0,0
0,0,0,0
12,0,0,4
6,0,0,3
6,0,56,1
0,0,0,0
8,0,0,4
17,0,50,1
12,12000,67,1
9,0,0,4
16,0,0,3
4,0,0,4
9,0,78,1
11,0,0,4
0,0,0,0
0,0,0,0
9,15050,40,1
9,6880,48,1
16,0,0,2
12,12000,48,1
16,0,30,1
16,0,72,1
12,0,48,1
0,0,0,0
9,0,0,2
9,10000,72,1
6,11200,84,1
9,15000,84,1
5,10000,66,1
9,4300,30,1
17,13000,50,1
5,0,0,4
9,0,0,3
9,0,48,1
9,12000,0,1
16,0,0,4
0,0,0,0
9,0,55,1
0,0,0,4
9,12400,45,1
9,12900,48,1
6,0,36,1
9,0,38,1
17,0,48,1
6,0,0,3
9,8000,48,1
6,0,8,1
2,0,0,3
6,1000,36,1
6,5800,56,1
0,0,0,0
0,7740,44,1
6,0,0,4
7,0,0,4
0,7740,36,1
6,0,0,4
9,6450,48,1
9,25800,55,1
16,0,48,1
13,0,0,4
16,0,84,1
16,0,0,4
0,0,0,0
12,0,0,4
17,0,30,1
0,0,0,0
7,0,36,1
9,6880,40,1
0,0,0,0
12,0,0,3
6,8600,30,1
9,0,85,1
12,0,0,1
9,5160,5,1
15,12000,40,1
9,0,60,1
11,0,51,1
14,0,21,1
9,8600,12,1
9,5160,60,1
9,0,0,4
4,0,0,4
12,20000,60,1
17,0,0,1
0,0,0,0
0,0,0,0
16,0,40,1
10,4300,48,1
6,9000,98,1
12,8000,55,1
0,6450,46,1
9,7310,45,1
0,4500,56,1
7,0,36,1
0,0,0,0
0,5160,42,1
12,0,0,4
9,4000,48,1
0,0,0,0
7,0,0,4
6,8170,56,1
12,11550,45,1
0,0,0,0
9,0,0,3
5,0,0,4
0,0,0,0
0,0,0,0
3,8600,45,1
12,6880,45,1
9,8600,51,1
0,0,0,0
12,14000,48,1
9,12900,6,1
0,0,0,3
9,0,48,1
6,4644,54,1
9,14000,48,1
9,8600,48,1
6,5160,48,1
